adtEndDd,adtFrDd,clCd,clCdNm,curAmt,npayCd,npayKorNm,sgguCd,sgguCdNm,sidoCd,sidoCdNm,sno,urlAddr,yadmNm,yadmNpayCdNm,ykiho
99991231,20250903,01,상급종합,10000,PDZ050000,제증명수수료/사산(사태)증명서,210004,부산진구,210000,부산,69,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,사산 (사태)증명서,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,682100,HE1080001,자기공명영상진단료(MRI-기본검사)/두경부-경부/일반,210004,부산진구,210000,부산,807,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,"비보험MR,Thyroid gland (WO contrast)",JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,1682500,SZ6340000,처치 및 수술료(신경)/경피적 경막외강 신경성형술,210004,부산진구,210000,부산,33,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,경피적 경막외강 신경 성형술,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,72100,EB4020000,초음파검사료(기본초음파)/단순초음파/Ⅱ,210004,부산진구,210000,부산,611,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,단순초음파(Ⅱ)Spine & Femoral nerve (OSD),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,160500,EB4700000,"초음파검사료(진단초음파)/근골격, 연부-연부조직 초음파/일반",210004,부산진구,210000,부산,166,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,Soft Tissue Sonography + Color Doppler (일반),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,22800,FY8910000,기능 검사료(신경계 기능검사)/자율신경계이상검사/기립성혈압검사,210004,부산진구,210000,부산,673,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,자율신경계이상검사(기립성혈압검사)(EMG),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,862400,BM0002MT,치료재료/유방 생검용/EVIVA(PROBE & VACCUM SET),210004,부산진구,210000,부산,310,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,EVIVA(PROBE & VACCUM SET)[EVIVA0913 20(STX)/TrimarkTD 3609|의료용체내표시|의료용체내표시기포함],JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,682100,HE1080001,자기공명영상진단료(MRI-기본검사)/두경부-경부/일반,210004,부산진구,210000,부산,806,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,"비보험MR,Neck (WO contrast)",JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,116100,FZ7140000,기능 검사료(신경계 기능검사)/초음파를 활용한 뇌혈류 기능검사,210004,부산진구,210000,부산,684,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,초음파를 활용한 뇌혈류 기능검사_TCS & Duplex(PDC),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,36000,3Z5202106,예방접종료/B형간염/유박스비주 0.5mL,210004,부산진구,210000,부산,831,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,유박스 비 주 (소아용) [0.5ml],JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,474700,EB4340000,초음파검사료(진단초음파)/심장-부하 심초음파/약물부하,210004,부산진구,210000,부산,339,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,심장-부하 심초음파-약물부하 [Dobutamine](UCG),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,943800,BM0001MT,치료재료/유방 생검용/ATEC(PROBE & VACCUM SET),210004,부산진구,210000,부산,306,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,ATEC(PROBE & VACCUM SET)[ATEC0914 20(MRI)],JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,397400,OY2030000,처치 및 수술료(순환기)/광투시정맥흡입제거술/교통정맥결찰술을 동반한 경우,210004,부산진구,210000,부산,31,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,광투시정맥흡입제거술 (교통정맥결찰술동반),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,96300,EB4010000,초음파검사료(기본초음파)/단순초음파/Ⅰ,210004,부산진구,210000,부산,598,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,LESION SITE MARKING OTHER ORGAN,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,682100,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,210004,부산진구,210000,부산,801,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,"비보험MR,Brain (WO contrast)",JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,51100,BTS01097,치료재료/동종진피(IMPLANT용-유방재건술용 제외)/SCDERM IMPLANT,210004,부산진구,210000,부산,953,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,SCDERM IMPLANT [1x1㎠],JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,187400,EB5620000,초음파 검사료(유도 초음파)/유도초음파/Ⅱ,210004,부산진구,210000,부산,630,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,LIVER SONOGUIDE료(내시경실초음파),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,106500,EB5150000,"초음파검사료(진단초음파)/임산부 초음파/제2,3삼분기 -일반",210004,부산진구,210000,부산,24,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,"임산부-제2,3삼분기-일반 US Fetus [Second, Third trimester 36주 이후]",JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,10000,PDZ030000,제증명수수료/사망진단서,210004,부산진구,210000,부산,68,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,사망진단서,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20251024,01,상급종합,529200,HE1360001,자기공명영상진단료(MRI-기본검사)/혈관-경부혈관/일반,210004,부산진구,210000,부산,818,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,비보험MRA Neck (WO contrast),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,78400,FZ7100000,기능 검사료(신경계 기능검사)/미각검사[인지 및 역치검사],210004,부산진구,210000,부산,780,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,미각검사[인지 및 역치검사] (ENT),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,858500,HE1240001,자기공명영상진단료(MRI-기본검사)/심장/일반,210004,부산진구,210000,부산,819,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,"비보험MR,Heart (WO contrast)",JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,430000,UZ0040014,치과 처치· 수술료/인레이(Inlay) 및 온레이(Onlay) 간접충전(금 등을 사용한 충전치료)-인레이/도재-CAD/CAM 세라믹,210004,부산진구,210000,부산,822,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,이맥스 인레이,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,800000,UW608F320,치과의 보철료/크라운/PFG,210004,부산진구,210000,부산,734,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,금속도재관 (Gold)(A),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,68300,EZ7740000,"기능 검사료(외피, 근골 기능 검사)/동작분석(생역학검사)",210004,부산진구,210000,부산,940,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,동작분석(생역학검사) (PTR),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,24580,EB4020000,초음파검사료(기본초음파)/단순초음파/Ⅱ,210004,부산진구,210000,부산,607,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,단순초음파(Ⅱ) [For puncture](CCR),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,1287000,BI0201TE,치료재료/조절성 인공수정체/TELEON MULTIFOCAL IOL GROUP,210004,부산진구,210000,부산,838,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,TELEON MULTIFOCAL IOL GROUP [LS-313 MF15],JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,46400,EB4020000,초음파검사료(기본초음파)/단순초음파/Ⅱ,210004,부산진구,210000,부산,605,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,단순초음파(Ⅱ)[For block](PCR),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20251105,01,상급종합,74910,D37300000,검체검사료/항뮬러관호르몬 [정밀면역검사],210004,부산진구,210000,부산,961,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,Anti-mullerian hormone (정량)[정밀면역],JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,1086900,RZ6410001,처치 및 수술료(보조생식술)/난자채취 및 처리[양측][초음파 유도료 포함]/성숙난자,210004,부산진구,210000,부산,902,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,"난자채취 및 처리-초음파유도 (성숙난자,11개이상)",JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,400000,BM2103JO,"치료재료/척추경막외 유착방지제/GUARDIX-SP PLUS(가딕스-SP PLUS),BARRIX(배릭스)",210004,부산진구,210000,부산,585,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,"GUARDIX SP PLUS(가딕스 SP PLUS),BARRIX(배릭스)[GUARDIX SPPn 030|3g]",JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,2800000,UB0010022,치과의 보철료/치과임플란트(1치당)/PFG,210004,부산진구,210000,부산,515,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,Implant 보철 (B)+Implant 수술 (B),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20251024,01,상급종합,609000,MZ0010000,이학요법료/FIMS(Functional Intramuscular Stimulation),210004,부산진구,210000,부산,706,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,"근육내자극치료법 (어깨,척추)",JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,176000,BF0101VT,치료재료/척추경막외 유착방지제/하이배리(HIBARRY),210004,부산진구,210000,부산,981,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,하이배리(HIBARRY)[Hibarry 1.5/1.5cc],JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,474700,EB4340000,초음파검사료(진단초음파)/심장-부하 심초음파/약물부하,210004,부산진구,210000,부산,338,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,심장-부하 심초음파-약물부하 [Ergonovine](UCG),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,300000,UW607F310,치과의 보철료/크라운/Metal,210004,부산진구,210000,부산,732,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,메탈크라운,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20251024,01,상급종합,171200,EB4240000,초음파검사료(진단초음파)/진단초음파/흉부-유방·액와부 초음파 /자동유방초음파,210004,부산진구,210000,부산,968,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,흉부-유방·액와부 초음파-자동유방초음파 (일반),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,36600,AZ0010000,교육상담료/당뇨병교육,210004,부산진구,210000,부산,280,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,소아당뇨병기본과정 2 (개인),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,109700,EZ7760002,"기능 검사료(외피, 근골 기능 검사)/체온열검사/부분",210004,부산진구,210000,부산,64,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,DITI_체온열검사 (Thoracic)(DIT),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,117700,FZ6890000,기능 검사료(신경계 기능검사)/언어전반진단검사,210004,부산진구,210000,부산,387,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,언어전반진단검사,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,588000,HE1330001,자기공명영상진단료(MRI-기본검사)/복부-담췌관/일반,210004,부산진구,210000,부산,816,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,"비보험MR,Pancreaticobiliary (WO contrast)",JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,160500,EB4660000,"초음파검사료(진단초음파)/근골격, 연부-관절 초음파/견관절",210004,부산진구,210000,부산,864,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,"근골격, 연부-관절 초음파-견관절(우측) 도플러",JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,259400,RZ6420001,처치 및 수술료(보조생식술)/수정 및 확인/일반 체외수정,210004,부산진구,210000,부산,229,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,일반 체외수정 (11개이상),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,276200,EB4320000,초음파검사료(진단초음파)/심장-경흉부 심초음파/일반,210004,부산진구,210000,부산,336,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,심장-경흉부 심초음파-일반 (일반)(UCG),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,30000,UZ0050002,치과 처치· 수술료/광중합형 복합레진 충전/파절 등,210004,부산진구,210000,부산,762,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,코어 (B),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,120100,EB4480001,초음파검사료(진단초음파)/복부-비뇨기계 초음파/신장·부신·방광,210004,부산진구,210000,부산,463,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,복부-비뇨기계 초음파-신장·부신·방광 US Kidney & Adrenal gland & Urinary bladder (URO),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,24400,AZ0010000,교육상담료/당뇨병교육,210004,부산진구,210000,부산,283,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,인슐린주사교육(신환교육)1회,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,214000,EB4890000,초음파검사료(진단초음파)/혈관-사지혈관 도플러 초음파/하지 정맥류,210004,부산진구,210000,부산,91,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,혈관-사지혈관 도플러 초음파-하지-정맥 (좌측) [정맥류],JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,33100,MZ0060000,이학요법료/언어치료,210004,부산진구,210000,부산,428,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,언어 그룹치료,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,136500,EA0030000,"내시경, 천자 및 생검료 /진정내시경환자관리료 /Ⅲ",210004,부산진구,210000,부산,259,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,진정내시경 환자관리료 (난이도Ⅲ),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,300000,ABZ010001,상급병실료/1인실,210004,부산진구,210000,부산,2,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,1인실 입원료A,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,682100,HE1210000,자기공명영상진단료(MRI-기본검사)/근골격계-발목관절/일반,210004,부산진구,210000,부산,190,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,"비보험MR,Ankle (Rt)(WO contrast)",JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,118100,EB5630000,초음파 검사료(유도 초음파)/유도초음파/Ⅲ,210004,부산진구,210000,부산,643,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,초음파-유도초음파(Ⅲ) (OBGY),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,529200,HE1120000,자기공명영상진단료(MRI-기본검사)/척추-척추강/일반,210004,부산진구,210000,부산,411,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,"비보험MR,Spine Myelography (WO contrast)",JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,160500,EB4640000,"초음파검사료(진단초음파)/근골격, 연부-관절 초음파/슬관절",210004,부산진구,210000,부산,870,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,"근골격, 연부-관절 초음파-슬관절-도플러 US Knee (Rt) with Color doppler",JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,64200,EB4700000,"초음파검사료(진단초음파)/근골격, 연부-연부조직 초음파/일반",210004,부산진구,210000,부산,856,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,"근골격, 연부-연부조직 초음파-일반(PCR)",JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,682100,HE1220000,자기공명영상진단료(MRI-기본검사)/근골격계-관절외 상지/일반,210004,부산진구,210000,부산,193,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,"비보험MR,Hand (Rt)(WO contrast)",JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,751200,HE2160000,자기공명영상진단료(MRI-기본검사)/근골격계-주관절/조영제 주입 전·후 촬영 판독,210004,부산진구,210000,부산,765,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,"비보험MR,Elbow (Lt)(WO+W contrast IV)",JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,495000,BM0003EE,"치료재료/유방 생검용/MAMMOTOME ELITE BIOPSY SYSTEM(MEH1, MEP13)",210004,부산진구,210000,부산,312,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,"MAMMOTOME ELITE BIOPSY SYSTEM(MEH1, MEP13)[MEP13]",JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20250903,01,상급종합,721200,HE2200000,자기공명영상진단료(MRI-기본검사)/근골격계-슬관절/조영제 주입 전·후 촬영 판독,210004,부산진구,210000,부산,975,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,비보험MR Knee (Rt)(WO+W contrast IV),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
99991231,20251024,01,상급종합,30000,FZ7310000,기능 검사료(평형 및 청각 기능검사)/동적체평형검사,210004,부산진구,210000,부산,1016,https://www.paik.ac.kr/busan/user/unpaidExpense/list.do?menuNo=800086,인제대학교부산백병원,동적체평형검사 (PDC),JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz
