adtEndDd,adtFrDd,clCd,clCdNm,curAmt,npayCd,npayKorNm,sgguCd,sgguCdNm,sidoCd,sidoCdNm,sno,yadmNm,yadmNpayCdNm,ykiho,urlAddr
99991231,20250903,11,종합병원,104000,EB4660000,"초음파검사료(진단초음파)/근골격, 연부-관절 초음파/견관절",110002,강동구,110000,서울,1078,강동경희대학교의대병원,LEFT SHOULDER 초음파,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,1060970,SZ6340000,처치 및 수술료(신경)/경피적 경막외강 신경성형술,110002,강동구,110000,서울,1208,강동경희대학교의대병원,Percutaneous Epidural Neuroplasty (재료포함 XBT12143),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,19000,MZ0060000,이학요법료/언어치료,110002,강동구,110000,서울,249,강동경희대학교의대병원,언어치료가이드,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,249000,EB4150000,초음파검사료(진단초음파)/두경부-경부 초음파/갑상선·부갑상선 제외한 경부,110002,강동구,110000,서울,437,강동경희대학교의대병원,(경부)US Neck Routine,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,173000,EB5030000,초음파검사료(진단초음파)/신경-말초신경 초음파/편측,110002,강동구,110000,서울,601,강동경희대학교의대병원,[신경과]하지신경초음파(편측),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20251030,11,종합병원,1187000,HE2220000,자기공명영상진단료(MRI-기본검사)/근골격계-관절외 상지/조영제 주입 전·후 촬영 판독,110002,강동구,110000,서울,1656,강동경희대학교의대병원,MRI Rt Humerus (+Prohance),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,218000,EB5620000,초음파 검사료(유도 초음파)/유도초음파/Ⅱ,110002,강동구,110000,서울,959,강동경희대학교의대병원,US Thyroid Aspiration (초음파 유도료),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,13000000,QZ9610002,처치 및 수술료(기타)/로봇 보조 수술 [시술시 소요재료 포함]-다빈치 기기/갑상선악성종양근치수술(갑상선암),110002,강동구,110000,서울,221,강동경희대학교의대병원,[GS]로봇 보조 갑상선 전절제술 및 중앙림프절 절제술(악성) 복잡-소요재료포함,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,311000,EB5620000,초음파 검사료(유도 초음파)/유도초음파/Ⅱ,110002,강동구,110000,서울,954,강동경희대학교의대병원,"US Other Biopsy (림프절,액와,안,비,이,구강,안면,외부생식기)",JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,1877050,BI0201TE,치료재료/조절성 인공수정체/TELEON MULTIFOCAL IOL GROUP,110002,강동구,110000,서울,1231,강동경희대학교의대병원,[조절성 인공수정체]ELEON MULTIFOCAL IOL GROUP(LS-313 MF20) / TELEON SURGICAL,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,721000,FZ6840000,기능 검사료(신경계 기능검사)/성기능장애평가,110002,강동구,110000,서울,692,강동경희대학교의대병원,"시청각 자극 발기 유발검사(AVSS, Rigiscan포함)",JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,15000,PDZ070001,제증명수수료/장애 정도 심사용 진단서/신체적장애,110002,강동구,110000,서울,54,강동경희대학교의대병원,지체장애진단서(동사무소용),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,519920,BF0100VD,"치료재료/척추경막외 유착방지제/INTERBLOCK, GUARDIANWRAP PLUS",110002,강동구,110000,서울,907,강동경희대학교의대병원,[유착방지]INTERBLOCK (5ML) / BIOPLUS,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20251030,11,종합병원,80000,FZ6890000,기능 검사료(신경계 기능검사)/언어전반진단검사,110002,강동구,110000,서울,1699,강동경희대학교의대병원,[소아청소년과]언어전반진단검사-수용표현 어휘력 평가,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,69000,EB4620000,"초음파검사료(진단초음파)/근골격, 연부-관절 초음파/발가락 ",110002,강동구,110000,서울,1476,강동경희대학교의대병원,LEFT FOOT 초음파,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,180990,BM2101QT,치료재료/척추경막외 유착방지제/MEDICLORE,110002,강동구,110000,서울,551,강동경희대학교의대병원,MEDICLORE (1.5CC)[척추경막외유착방지]/ CGBIO,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,132000,FZ6930000,기능 검사료(신경계 기능검사)/영유아발달검사(한국판덴버발달검사),110002,강동구,110000,서울,284,강동경희대학교의대병원,한국형 영유아발달검사,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,206000,EB4140000,초음파검사료(진단초음파)/두경부-경부 초음파/갑상선·부갑상선,110002,강동구,110000,서울,438,강동경희대학교의대병원,[이비인후과](갑상선)US thyroid,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20251030,11,종합병원,1188000,HE2210000,자기공명영상진단료(MRI-기본검사)/근골격계-발목관절/조영제 주입 전·후 촬영 판독,110002,강동구,110000,서울,1653,강동경희대학교의대병원,MRI Lt Ankle (+Prohance),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20251030,11,종합병원,186000,EB5030000,초음파검사료(진단초음파)/신경-말초신경 초음파/편측,110002,강동구,110000,서울,1103,강동경희대학교의대병원,[신경과]신경초음파(편측+도플러),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,681360,HE1290001,자기공명영상진단료(MRI-기본검사)/복부-췌장/일반,110002,강동구,110000,서울,1163,강동경희대학교의대병원,MRI-복부(췌장)(일반),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,533000,EZ9850000,초음파 검사료(유도 초음파)/수술 중 초음파,110002,강동구,110000,서울,660,강동경희대학교의대병원,[마취통증]경식도 초음파 감시-수술중 초음파,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,1440000,BTS01414,"치료재료/동종진피(IMPLANT용-유방재건술용 제외)/BELLACELL HD(벨라셀 에이치디), SUREDERM HD(슈어덤 에이치디), SUREDERM HD UROMAX(슈어덤 에이치디유로맥스), BELLACELL HD R(벨라셀 에이치디 알), SUREDERM UROMAX GOLD(슈어덤 유로맥스 골드)",110002,강동구,110000,서울,1638,강동경희대학교의대병원,[비]BELLACELL HD (Implant용) (3x4㎠) / 한스바이오메드,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20251030,11,종합병원,80000,FZ6890000,기능 검사료(신경계 기능검사)/언어전반진단검사,110002,강동구,110000,서울,1698,강동경희대학교의대병원,[소아청소년과]언어전반진단검사-아동?간편?읽기?및?쓰기?발달?검사?,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,48000,EB4020000,초음파검사료(기본초음파)/단순초음파/Ⅱ,110002,강동구,110000,서울,918,강동경희대학교의대병원,[뇌신경-재활]Sono guided injection,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,162210,EB4630000,"초음파검사료(진단초음파)/근골격, 연부-관절 초음파/주관절",110002,강동구,110000,서울,1061,강동경희대학교의대병원,[관절류마티스내과]LEFT ELBOW 초음파(Doppler),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,202000,EB5040000,초음파검사료(진단초음파)/신경-말초신경 초음파/사지신경 모두를 종합적으로 검사,110002,강동구,110000,서울,604,강동경희대학교의대병원,[신경과]전신신경 초음파(사지신경 종합 검사),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,11070000,QZ9610002,처치 및 수술료(기타)/로봇 보조 수술 [시술시 소요재료 포함]-다빈치 기기/갑상선악성종양근치수술(갑상선암),110002,강동구,110000,서울,218,강동경희대학교의대병원,[ENT]로봇 보조 갑상선 전절제술 B-임파선 절제술 시행-소요재료포함,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,223000,EB5620000,초음파 검사료(유도 초음파)/유도초음파/Ⅱ,110002,강동구,110000,서울,962,강동경희대학교의대병원,US Ultraclip Marking(1side 1site)-초음파유도료,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20251030,11,종합병원,1976950,HE1260001,자기공명영상진단료(MRI-기본검사)/흉부-유방/일반,110002,강동구,110000,서울,1410,강동경희대학교의대병원,MRI Lt Breast,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,681360,HE1330001,자기공명영상진단료(MRI-기본검사)/복부-담췌관/일반,110002,강동구,110000,서울,1167,강동경희대학교의대병원,MRI-복부(담췌관 MRCP)(일반),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,150200,EB4870000,초음파검사료(진단초음파)/혈관-사지혈관 도플러 초음파/하지-동맥,110002,강동구,110000,서울,337,강동경희대학교의대병원,"[혈관초음파실]하지동맥 초음파 검사,편측",JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,236900,EB4510001,초음파검사료(진단초음파)/복부-남성생식기 초음파/전립선·정낭,110002,강동구,110000,서울,1033,강동경희대학교의대병원,(남성생식기)US Transrectal prostate,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,645000,EB5620000,초음파 검사료(유도 초음파)/유도초음파/Ⅱ,110002,강동구,110000,서울,1393,강동경희대학교의대병원,(외과)US Breast Gun Biopsy(1side 1site)+Axillary FNA (초음파 유도료),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,224940,EB4470001,초음파검사료(진단초음파)/복부-복부 초음파/항문,110002,강동구,110000,서울,444,강동경희대학교의대병원,(하복부)US of Anus(외과),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,2710120,BI0204TE,치료재료/조절성 인공수정체/TELEON MULTIFOCAL TORIC IOL GROUP,110002,강동구,110000,서울,1233,강동경희대학교의대병원,[조절성 인공수정체]TELEON MULTIFOCAL TORIC IOL GROUP(LU-313MF15T) / TELEON S,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,491000,KZ0010000,주사료/알레르겐 면역요법,110002,강동구,110000,서울,1187,강동경희대학교의대병원,알레르겐 면역요법 주사+알레고비트데포주사 초기(A+B) 2병/세트,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,266290,BF0101AW,치료재료/척추경막외 유착방지제/MEDISHIELD ANTI-ADHESION GEL,110002,강동구,110000,서울,527,강동경희대학교의대병원,"[유착방지제]MEDISHIELD ANTI-ADHESION GEL(1cc),1EA /FZIOMED,INC. FZI",JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20251030,11,종합병원,80000,MZ0060000,이학요법료/언어치료,110002,강동구,110000,서울,1705,강동경희대학교의대병원,[소아청소년과]언어치료_40,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,1000,PDZ160000,제증명수수료/제증명서 사본,110002,강동구,110000,서울,1446,강동경희대학교의대병원,사망진단서(사본),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,432000,HE4200000,자기공명영상진단료(MRI-기본검사)/근골격계-슬관절/제한적 MRI(방사선 치료범위 및 위치결정 등) ,110002,강동구,110000,서울,1515,강동경희대학교의대병원,MRI-슬관절(제한적),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,104000,EB4630000,"초음파검사료(진단초음파)/근골격, 연부-관절 초음파/주관절",110002,강동구,110000,서울,1064,강동경희대학교의대병원,RIGHT ELBOW 초음파,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,10000,PDZ110004,제증명수수료/진료기록영상/CD,110002,강동구,110000,서울,1335,강동경희대학교의대병원,CD Copy 1매,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,249000,EB4640000,"초음파검사료(진단초음파)/근골격, 연부-관절 초음파/슬관절",110002,강동구,110000,서울,1480,강동경희대학교의대병원,US Lower Ext (LT Knee),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,230320,EB4310000,초음파검사료(진단초음파)/심장-경흉부 심초음파/단순,110002,강동구,110000,서울,1288,강동경희대학교의대병원,(심장)소아 심장초음파 (단순) [심장기능검사실],JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,54000,NZ0100000,정신요법료/기타 행동치료/심리적 재활중재치료,110002,강동구,110000,서울,1619,강동경희대학교의대병원,기타 행동치료-심리적 재활중재치료,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,249000,EB4660000,"초음파검사료(진단초음파)/근골격, 연부-관절 초음파/견관절",110002,강동구,110000,서울,1488,강동경희대학교의대병원,US Upper Ext (LT Humerus),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,1517000,SZ0850000,"처치 및 수술료(근골)/자가 골수 줄기세포 치료/연골결손(동 행위를 위해 실시한 골수천자, 미세천공술 및 관절경 치료재료대 포함)",110002,강동구,110000,서울,731,강동경희대학교의대병원,자가 골수 줄기세포 치료-연골결손,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,122000,EB4640000,"초음파검사료(진단초음파)/근골격, 연부-관절 초음파/슬관절",110002,강동구,110000,서울,1065,강동경희대학교의대병원,[정형외과]KNEE 초음파 (편측),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,70000,AZ0010000,교육상담료/당뇨병교육,110002,강동구,110000,서울,118,강동경희대학교의대병원,당뇨교육기본+조식회,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,362000,EB4840000,초음파검사료(진단초음파)/혈관-사지혈관 도플러 초음파/상지-동맥,110002,강동구,110000,서울,1569,강동경희대학교의대병원,[혈관조영실]US Upper Ext Doppler arterial(unilateral)(RT),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,249000,EB4620000,"초음파검사료(진단초음파)/근골격, 연부-관절 초음파/발가락 ",110002,강동구,110000,서울,159,강동경희대학교의대병원,US Lower Ext (RT Foot),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,558000,BM0002GU,치료재료/유방 생검용/ENCOR BIOPSY PROBES(PROBE + RINSE/VACUUM TUBINHG ASSEMBLY),110002,강동구,110000,서울,1630,강동경희대학교의대병원,EnCor Biopsy US Probe 7G (ECP017G) / SENORX INC.,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,683230,HE1360001,자기공명영상진단료(MRI-기본검사)/혈관-경부혈관/일반,110002,강동구,110000,서울,1170,강동경희대학교의대병원,MRA (경부혈관),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,1211600,3Z2610000,병리검사료/양수염색체검사,110002,강동구,110000,서울,973,강동경희대학교의대병원,양수천자(CHROMO) +AF chromosome analysis (유전자동의서),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,20000,3Z5202106,예방접종료/B형간염/유박스비주 0.5mL,110002,강동구,110000,서울,1226,강동경희대학교의대병원,유박스 B주 10MCG/0.5ML(엘지),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,248000,EB5010000,초음파검사료(진단초음파)/신경-중추신경계 초음파/경천문 뇌,110002,강동구,110000,서울,595,강동경희대학교의대병원,[PED]소아 뇌초음파 (Portable),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,2710120,BI0204TE,치료재료/조절성 인공수정체/TELEON MULTIFOCAL TORIC IOL GROUP,110002,강동구,110000,서울,1234,강동경희대학교의대병원,[조절성 인공수정체]TELEON MULTIFOCAL TORIC IOL GROUP(LU-313MF20T) / TELEON S,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,48000,EB4020000,초음파검사료(기본초음파)/단순초음파/Ⅱ,110002,강동구,110000,서울,1472,강동경희대학교의대병원,[척추센터-재활]초음파유도료(신경차단),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
99991231,20250903,11,종합병원,249000,EB4610000,"초음파검사료(진단초음파)/근골격, 연부-관절 초음파/손가락 ",110002,강동구,110000,서울,161,강동경희대학교의대병원,US Upper Ext (RT Hand),JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,https://www.khnmc.or.kr/kr/treatment/guide/non-payments.do?instNo=1
